1.e7	0.
1.0115794542598983e7	0.
1.0232929922807537e7	0.
1.035142166679343e7	0.
1.0471285480508985e7	0.
1.0592537251772897e7	0.
1.0715193052376071e7	0.
1.0839269140212039e7	0.
1.0964781961431852e7	0.
1.109174815262401e7	0.
1.122018454301963e7	0.
1.1350108156723144e7	0.
1.1481536214968817e7	0.
1.1614486138403438e7	0.
1.1748975549395302e7	0.
1.188502227437019e7	0.
1.202264434617413e7	0.
1.2161860006463679e7	0.
1.230268770812381e7	0.
1.2445146117713844e7	0.
1.2589254117941663e7	0.
1.2735030810166629e7	0.
1.288249551693135e7	0.
1.3031667784523001e7	0.
1.3182567385564074e7	0.
1.333521432163324e7	0.
1.3489628825916532e7	0.
1.3645831365889238e7	0.
1.3803842646028839e7	0.
1.3963683610559363e7	0.
1.4125375446227554e7	0.
1.4288939585111037e7	0.
1.445439770745928e7	0.
1.4621771744567184e7	0.
1.4791083881682072e7	0.
1.4962356560944328e7	0.
1.5135612484362071e7	0.
1.5310874616820287e7	0.
1.5488166189124828e7	0.
1.5667510701081501e7	0.
1.5848931924611142e7	0.
1.6032453906900417e7	0.
1.62181009735893e7	0.
1.6405897731995387e7	0.
1.6595869074375596e7	0.
1.678804018122559e7	0.
1.698243652461746e7	0.
1.7179083871575896e7	0.
1.737800828749376e7	0.
1.757923613958693e7	0.
1.7782794100389227e7	0.
1.7988709151287872e7	0.
1.8197008586099826e7	0.
1.8407720014689546e7	0.
1.8620871366628658e7	0.
1.883649089489802e7	0.
1.905460717963248e7	0.
1.9275249131909367e7	0.
1.9498445997580454e7	0.
1.9724227361148532e7	0.
1.9952623149688788e7	0.
2.0183663636815596e7	0.
2.0417379446695276e7	0.
2.0653801558105312e7	0.
2.0892961308540408e7	0.
2.1134890398366477e7	0.
2.1379620895022325e7	0.
2.1627185237270202e7	1.5110574218740751e-307
2.187761623949552e7	4.485254902150963e-304
2.2130947096056364e7	1.2115855077470027e-300
2.2387211385683376e7	2.9901143329643444e-297
2.2646443075930618e7	6.74900422627773e-294
2.290867652767775e7	1.3946195690625198e-290
2.3173946499684796e7	2.641051483997794e-287
2.3442288153199226e7	4.5881640873820786e-284
2.3713737056616552e7	7.319357013831888e-281
2.3988329190194897e7	1.0732598828578193e-277
2.426610095082414e7	1.4479582998717696e-274
2.4547089156850286e7	1.7990483514198474e-271
2.483133105295568e7	2.0605204629252965e-268
2.5118864315095823e7	2.177536034610466e-265
2.5409727055493064e7	2.1252521513690015e-262
2.5703957827688646e7	1.9173882479315286e-259
2.600159563165272e7	1.6005063168141124e-256
2.6302679918953814e7	1.2372037373160887e-253
2.6607250597988084e7	8.864329242862452e-251
2.6915348039269138e7	5.89184470112104e-248
2.7227013080779098e7	3.6360768055889843e-245
2.754228703338169e7	2.0852706843068445e-242
2.7861211686297722e7	1.1122604442697624e-239
2.818382931264455e7	5.522402237264472e-237
2.8510182675039098e7	2.554381309022643e-234
2.8840315031266056e7	1.101625813593738e-231
2.917427014001166e7	4.433264303483977e-229
2.9512092266663842e7	1.6660986477858117e-226
2.9853826189179573e7	5.852046912433729e-224
3.019951720402019e7	1.9225753311732733e-221
3.0549211132155154e7	5.912375149084844e-219
3.090295432513592e7	1.7032341432951528e-216
3.126079367123956e7	4.59988904941642e-214
3.162277660168379e7	1.1654779969681028e-211
3.198895109691397e7	2.7724509106591884e-209
3.235936569296281e7	6.1964414834805205e-207
3.2734069487883795e7	1.3021215070939716e-204
3.3113112148259077e7	2.5745402561308935e-202
3.3496543915782794e7	4.7928256680227095e-200
3.388441561392027e7	8.406758177686335e-198
3.427677865464505e7	1.3902988084784087e-195
3.4673685045253165e7	2.1693251095112189e-193
3.5075187395256795e7	3.195720755523598e-191
3.548133892335753e7	4.447624215914497e-189
3.58921934645005e7	5.85175950588089e-187
3.6307805477010176e7	7.283241163931763e-185
3.67282300498085e7	8.580649964590037e-183
3.715352290971728e7	9.575184394305075e-181
3.758374042884443e7	1.0126900778468667e-178
3.8018939632056125e7	1.0157251945235812e-176
3.845917820453535e7	9.667425546002714e-175
3.890451449942805e7	8.736590303324478e-173
3.935500754557773e7	7.501155171514946e-171
3.981071705534969e7	6.122444705154076e-169
4.027170343254595e7	4.753184207207227e-167
4.07380277804113e7	3.51202038825659e-165
4.120975190973304e7	2.4710905533273773e-163
4.168693834703355e7	1.656621525322352e-161
4.2169650342858225e7	1.0587705661086888e-159
4.265795188015926e7	6.45449752824279e-158
4.31519076827765e7	3.7552630296784303e-156
4.365158322401656e7	2.0862589281233728e-154
4.415704473533121e7	1.107326899028836e-152
4.466835921509635e7	5.618113158041549e-151
4.518559443749226e7	2.7260678402915598e-149
4.570881896148752e7	1.2657161609321562e-147
4.623810213992603e7	5.6261181435596205e-146
4.6773514128719814e7	2.3953614159642073e-144
4.7315125896148026e7	9.773210247051198e-143
4.78630092322638e7	3.823131643633644e-141
4.841723675840999e7	1.4345855798618294e-139
4.897788193684466e7	5.1661358991338044e-138
4.9545019080479056e7	1.786248669330144e-136
5.011872336272725e7	5.932762276936684e-135
5.0699070827470444e7	1.8936983102771205e-133
5.128613839913648e7	5.811671147637315e-132
5.188000389289609e7	1.7156273987130998e-130
5.248074602497723e7	4.873822154019633e-129
5.3088444423098795e7	1.333005648609909e-127
5.370317963702533e7	3.5115476398173325e-126
5.432503314924336e7	8.913656526518557e-125
5.495408738576248e7	2.1811640839744363e-123
5.559042572704037e7	5.147284090802521e-122
5.623413251903491e7	1.1719402211573996e-120
5.688529308438413e7	2.575422009780607e-119
5.754399373371567e7	5.46491028159849e-118
5.82103217770871e7	1.1201686601175886e-116
5.888436553555884e7	2.218817684503635e-115
5.956621435290109e7	4.248814275853967e-114
6.025595860743581e7	7.868464220631584e-113
6.0953689724016935e7	1.4097904094526002e-111
6.165950018614822e7	2.444701500191381e-110
6.237348354824191e7	4.10455730195726e-109
6.3095734448019296e7	6.67477515535537e-108
6.3826348619054824e7	1.0517090240245158e-106
6.456542290346563e7	1.606202147583796e-105
6.531305526474729e7	2.3785137154328233e-104
6.606934480075964e7	3.416374100948993e-103
6.6834391756861486e7	4.761361822435721e-102
6.760829753919819e7	6.440994490075227e-101
6.839116472814293e7	8.460166588336453e-100
6.918309709189363e7	1.0793336720681883e-98
