1.e7	1.0000201494931757
1.0115794542598983e7	1.0000201284655263
1.0232929922807537e7	1.0000201072036254
1.035142166679343e7	1.0000200857057115
1.0471285480508985e7	1.0000200639700847
1.0592537251772897e7	1.0000200419951124
1.0715193052376071e7	1.0000200197792348
1.0839269140212039e7	1.0000199973209718
1.0964781961431852e7	1.0000199746189309
1.109174815262401e7	1.0000199516718118
1.122018454301963e7	1.000019928478416
1.1350108156723144e7	1.0000199050376521
1.1481536214968817e7	1.0000198813485452
1.1614486138403438e7	1.0000198574102444
1.1748975549395302e7	1.0000198332220291
1.188502227437019e7	1.0000198087833196
1.202264434617413e7	1.000019784093684
1.2161860006463679e7	1.000019759152847
1.230268770812381e7	1.0000197339606987
1.2445146117713844e7	1.0000197085173022
1.2589254117941663e7	1.000019682822904
1.2735030810166629e7	1.0000196568779416
1.288249551693135e7	1.0000196306830529
1.3031667784523001e7	1.0000196042390834
1.3182567385564074e7	1.000019577547098
1.333521432163324e7	1.0000195506083858
1.3489628825916532e7	1.0000195234244718
1.3645831365889238e7	1.0000194959971234
1.3803842646028839e7	1.0000194683283592
1.3963683610559363e7	1.000019440420457
1.4125375446227554e7	1.0000194122759611
1.4288939585111037e7	1.0000193838976907
1.445439770745928e7	1.0000193552887455
1.4621771744567184e7	1.0000193264525132
1.4791083881682072e7	1.0000192973926763
1.4962356560944328e7	1.000019268113217
1.5135612484362071e7	1.0000192386184228
1.5310874616820287e7	1.000019208912892
1.5488166189124828e7	1.0000191790015374
1.5667510701081501e7	1.0000191488895895
1.5848931924611142e7	1.0000191185826004
1.6032453906900417e7	1.0000190880864461
1.62181009735893e7	1.000019057407328
1.6405897731995387e7	1.0000190265517723
1.6595869074375596e7	1.000018995526633
1.678804018122559e7	1.0000189643390895
1.698243652461746e7	1.0000189329966442
1.7179083871575896e7	1.0000189015071228
1.737800828749376e7	1.000018869878668
1.757923613958693e7	1.0000188381197375
1.7782794100389227e7	1.0000188062390976
1.7988709151287872e7	1.0000187742458178
1.8197008586099826e7	1.0000187421492632
1.8407720014689546e7	1.0000187099590871
1.8620871366628658e7	1.0000186776852216
